employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
48102,5,22,2,0,1,1,27,3.0,1,0,1,82,1
5176,2,22,2,0,1,2,37,5.0,10,1,0,60,1
22014,2,22,2,1,1,1,31,3.0,7,1,0,57,1
12962,2,12,2,1,3,1,30,2.0,3,0,0,75,1
57983,5,28,2,0,3,1,29,3.0,1,1,0,86,1
8631,1,20,2,0,1,1,26,5.0,2,1,0,93,1
56183,5,4,1,0,1,3,37,5.0,9,1,1,89,1
29908,6,4,1,0,3,1,32,5.0,4,0,1,90,1
317,1,4,1,0,3,2,43,3.0,12,1,0,47,1
47052,5,2,2,0,1,2,29,5.0,4,0,0,88,1
51537,3,22,2,0,1,3,29,4.0,5,0,0,90,1
68314,3,2,2,1,1,2,28,3.0,1,1,0,78,1
21159,6,30,2,1,3,1,28,3.0,1,1,0,54,1
15241,6,22,2,1,3,1,28,3.0,3,1,0,59,1
3296,1,15,2,0,3,1,31,3.0,4,0,0,62,1
61546,3,2,2,0,1,1,32,3.0,3,0,0,89,1
35215,1,2,2,0,1,1,35,5.0,4,1,0,53,1
38102,4,17,1,1,1,1,39,2.0,8,1,0,92,1
57833,2,15,2,1,1,1,35,5.0,6,1,0,61,1
51322,1,15,2,0,1,1,33,5.0,3,0,0,62,1
62220,5,25,1,0,1,3,33,3.0,10,0,0,92,1
47796,2,2,1,0,1,1,52,2.0,9,1,0,61,1
5019,4,14,2,1,1,1,33,5.0,7,1,0,66,1
12724,2,22,2,0,3,1,43,3.0,11,1,0,58,1
13137,2,22,2,0,1,2,35,3.0,3,1,0,54,1
28931,2,15,2,0,3,2,36,5.0,3,1,0,57,1
66480,2,7,1,0,3,1,42,4.0,9,0,0,77,1
67289,2,22,2,0,2,1,37,5.0,9,1,0,58,1
21640,8,26,1,0,3,1,33,3.0,3,1,0,86,1
71889,1,2,1,0,3,1,38,5.0,5,1,1,97,1
2748,2,25,1,1,3,1,34,5.0,7,0,0,74,1
58129,5,2,1,0,1,1,59,3.0,12,1,1,82,1
17881,1,12,2,0,3,1,39,5.0,13,0,0,91,1
40072,4,8,1,1,1,1,44,5.0,2,1,0,70,1
60453,2,26,2,0,1,2,26,3.0,1,0,0,91,1
76415,3,22,2,0,3,1,28,4.0,2,0,0,83,1
2085,1,14,2,1,3,1,34,4.0,9,1,0,50,1
51774,2,22,2,0,1,1,34,5.0,6,1,0,57,1
35243,2,2,1,1,3,1,39,5.0,4,1,0,56,1
43912,3,26,2,0,1,1,32,3.0,10,1,0,79,1
70669,6,26,2,0,3,1,32,5.0,6,1,0,60,1
53701,1,8,2,0,3,1,36,5.0,3,0,0,63,1
41701,2,27,2,0,3,1,28,5.0,1,0,1,70,1
7970,2,22,1,0,1,1,51,5.0,9,1,0,58,1
60696,4,23,2,0,1,1,34,3.0,5,1,0,73,1
67086,4,27,2,0,1,3,24,3.0,2,1,0,71,1
23429,3,23,2,0,3,1,28,5.0,3,1,0,79,1
56372,4,13,1,0,3,1,41,3.0,7,0,0,85,1
25617,2,15,2,0,1,2,35,5.0,9,1,0,64,1
18725,1,1,2,0,1,1,37,5.0,9,1,0,49,1
26226,2,4,1,0,3,1,37,5.0,4,0,0,69,1
60102,2,2,1,0,1,1,51,5.0,8,1,0,56,1
62942,3,7,2,1,1,1,28,5.0,3,1,0,81,1
22133,3,14,2,0,3,1,38,3.0,9,0,0,83,1
57008,1,2,2,1,3,3,24,3.0,1,1,0,82,1
60006,3,16,2,0,3,1,58,3.0,18,1,0,90,1
25043,3,2,1,0,1,1,44,5.0,9,1,0,83,1
24335,1,2,1,1,3,1,43,5.0,4,1,0,52,1
48288,5,17,2,0,1,1,28,3.0,1,1,0,86,1
69335,4,2,1,1,1,1,56,5.0,29,1,0,73,1
48410,1,22,1,0,1,1,29,3.0,2,1,0,45,1
55263,2,2,1,1,1,2,32,4.0,10,1,0,62,1
15565,2,11,2,1,3,1,39,5.0,4,1,1,58,1
4480,5,22,2,0,1,1,27,3.0,1,0,0,86,1
57782,2,15,1,1,1,1,38,5.0,3,1,0,61,1
3338,5,4,1,0,3,2,46,5.0,23,1,0,89,1
74698,4,22,1,0,1,2,42,5.0,8,1,0,68,1
45507,3,15,1,0,3,1,41,3.0,15,0,0,94,1
57724,4,17,2,0,1,1,33,4.0,5,1,0,70,1
77984,1,4,2,0,1,1,27,3.0,1,1,1,52,1
1341,5,31,1,0,3,1,35,3.0,8,1,0,84,1
4926,2,4,2,0,1,1,36,5.0,7,1,1,58,1
39900,1,14,2,0,3,1,31,3.0,3,0,0,63,1
26855,1,29,1,1,3,1,33,3.0,2,1,0,48,1
12208,3,23,1,1,3,4,35,3.0,10,1,0,83,1
28263,1,2,2,0,1,1,22,3.0,1,0,0,61,1
2990,7,5,2,0,1,1,34,3.0,7,0,0,63,1
13414,2,22,1,0,3,1,47,5.0,17,0,0,70,1
54640,1,6,2,1,3,1,35,4.0,7,1,0,58,1
10854,6,22,2,0,1,2,29,5.0,3,0,0,74,1
55723,1,2,2,0,1,1,44,4.0,16,1,0,47,1
36698,3,2,3,1,3,1,24,3.0,1,0,0,80,1
64357,2,22,2,1,1,1,40,1.0,12,1,1,91,1
69358,6,4,2,1,3,1,33,5.0,8,1,0,57,1
2862,4,22,2,1,1,1,26,3.0,2,1,0,64,1
7160,3,15,2,1,3,1,30,4.0,3,1,0,84,1
48041,2,22,2,0,3,2,28,5.0,2,1,0,54,1
14540,1,7,1,1,3,2,40,3.0,11,0,0,61,1
36558,5,7,2,0,3,4,27,3.0,4,1,0,85,1
59039,3,2,1,1,3,1,39,5.0,4,1,1,95,1
49709,2,15,2,0,2,2,43,4.0,3,1,0,55,1
25933,1,28,2,0,3,1,40,5.0,4,1,1,50,1
35454,2,17,2,1,1,1,26,3.0,1,0,0,75,1
70230,6,4,2,0,1,1,29,5.0,1,1,1,94,1
55708,2,15,2,0,1,1,34,5.0,5,0,0,71,1
5442,3,7,2,1,1,1,46,2.0,20,1,0,83,1
31984,2,1,2,0,1,1,33,3.0,7,0,0,72,1
13320,1,22,2,0,1,1,28,5.0,4,1,0,53,1
74180,3,13,2,1,1,1,33,5.0,3,1,0,80,1
66321,1,13,2,0,3,1,44,3.0,2,1,0,49,1
49876,4,10,1,1,1,1,33,2.0,6,1,0,68,1
10368,2,22,2,1,1,1,35,5.0,7,1,0,84,1
43145,2,4,2,1,1,1,31,3.0,6,0,0,64,1
72703,6,2,2,1,3,1,40,3.0,6,1,0,55,1
41424,1,28,1,0,1,1,38,4.0,5,1,0,83,1
65652,2,22,2,1,1,1,29,2.0,4,1,0,55,1
57169,1,28,2,0,1,1,27,3.0,5,1,0,41,1
32265,2,2,1,0,3,1,40,2.0,4,1,0,91,1
8099,3,11,2,1,3,1,29,3.0,3,1,0,81,1
66204,7,2,1,1,3,2,50,4.0,15,1,0,60,1
1081,2,2,2,1,1,1,50,3.0,20,1,0,61,1
12633,1,22,2,0,1,1,45,4.0,18,1,0,52,1
28194,1,20,1,0,3,1,42,5.0,2,1,0,56,1
476,5,1,1,0,1,1,35,5.0,9,1,0,84,1
22622,9,2,3,0,1,1,27,5.0,3,0,0,75,1
77461,1,22,2,1,1,2,28,3.0,3,0,1,59,1
61385,1,26,2,0,3,1,35,5.0,9,1,1,94,1
44550,1,1,2,1,1,3,29,1.0,3,1,0,92,1
34552,2,27,1,1,3,1,35,5.0,4,1,0,57,1
29113,3,26,2,0,3,1,36,4.0,3,1,0,83,1
40753,2,22,2,0,3,1,27,3.0,3,1,0,55,1
16795,4,23,2,1,3,1,32,5.0,4,1,0,87,1
56022,4,2,2,1,3,1,51,3.0,11,1,1,96,1
28720,4,2,2,1,1,1,39,3.0,10,1,0,68,1
58327,4,27,1,0,3,1,42,5.0,12,1,0,69,1
14272,1,4,2,0,3,1,37,1.0,7,1,0,50,1
8703,1,7,1,0,1,1,44,3.0,4,1,0,54,1
78172,6,25,2,0,1,1,31,3.0,2,0,0,77,1
57625,2,7,3,0,3,1,25,3.0,1,1,0,62,1
37985,5,22,2,0,1,1,28,5.0,6,1,0,84,1
55759,1,8,2,0,3,1,27,3.0,3,0,0,81,1
1499,1,25,1,0,3,1,35,4.0,6,1,0,46,1
50141,4,2,2,1,2,1,37,5.0,2,1,0,68,1
15668,2,2,1,0,1,1,42,3.0,14,1,0,61,1
8467,3,26,2,0,1,1,29,5.0,5,1,0,79,1
70733,5,8,2,0,3,1,28,3.0,4,1,0,86,1
17593,3,31,2,0,1,1,30,4.0,3,1,0,91,1
58732,2,2,2,1,1,1,44,4.0,7,1,0,61,1
11223,5,7,2,0,3,1,29,5.0,4,1,1,86,1
45515,1,16,2,1,1,1,39,3.0,10,0,0,65,1
34168,5,22,2,0,1,2,30,1.0,5,1,0,88,1
58964,3,7,2,0,3,1,28,2.0,3,0,0,92,1
38440,2,22,2,0,1,2,26,3.0,1,1,0,61,1
76236,3,22,2,1,3,1,28,4.0,4,1,1,79,1
55825,1,1,1,0,1,1,39,5.0,10,1,0,92,1
28615,2,15,2,1,3,1,36,3.0,8,1,1,92,1
11088,3,26,2,1,3,1,27,3.0,2,1,0,78,1
51288,1,27,2,0,1,1,35,4.0,4,1,0,47,1
75969,5,22,2,1,1,1,28,3.0,1,1,0,88,1
42570,2,7,2,1,1,2,33,5.0,7,0,0,75,1
4959,2,22,1,0,3,1,45,3.0,12,0,0,74,1
25713,2,28,2,0,3,1,28,5.0,2,0,0,69,1
65517,3,26,2,1,1,1,26,5.0,2,0,0,81,1
45729,6,26,2,1,3,1,26,5.0,2,1,0,58,1
49474,2,15,2,1,1,1,39,4.0,8,0,0,74,1
56144,6,22,2,0,3,1,28,3.0,6,0,0,70,1
75599,6,22,2,0,1,1,31,2.0,2,1,0,60,1
38734,2,32,1,1,1,1,37,5.0,8,0,0,71,1
36654,1,15,2,0,3,1,49,3.0,8,1,0,47,1
67441,3,27,2,0,3,1,27,3.0,5,0,0,82,1
36998,2,26,2,1,3,1,30,4.0,5,0,0,74,1
49368,4,26,1,1,1,1,41,4.0,9,1,0,69,1
29032,3,4,2,1,1,1,27,3.0,1,1,0,78,1
37564,4,26,2,0,3,2,30,3.0,4,1,0,68,1
11308,5,22,2,0,3,1,31,3.0,7,0,0,86,1
56773,2,2,2,0,1,1,31,3.0,2,0,0,72,1
45651,1,30,2,0,1,1,28,3.0,6,1,0,47,1
41597,5,4,2,0,3,1,31,4.0,4,1,0,87,1
12151,2,8,1,0,1,1,30,3.0,5,0,1,69,1
63023,4,31,1,1,3,1,38,5.0,3,1,1,94,1
20423,1,2,2,0,3,1,26,5.0,2,1,0,47,1
22828,1,7,2,0,1,1,29,3.0,8,1,0,95,1
19567,4,16,2,1,1,1,36,3.0,7,1,0,69,1
71088,6,20,2,1,1,2,27,3.0,1,0,1,74,1
29408,2,22,2,0,1,1,32,4.0,3,0,0,68,1
14902,3,2,2,0,3,1,41,4.0,7,1,1,91,1
23976,5,2,2,0,1,1,32,3.0,5,1,0,93,1
55715,1,13,2,0,3,1,31,4.0,4,1,0,49,1
63756,2,22,3,0,3,1,28,2.0,2,0,0,71,1
66304,2,7,2,0,3,1,48,3.0,3,0,0,74,1
73973,3,17,2,0,3,1,31,3.0,3,1,0,81,1
65527,3,17,2,1,1,1,30,2.0,5,0,1,80,1
37655,3,22,3,0,1,1,22,3.0,1,1,0,81,1
38062,1,1,2,1,3,1,29,3.0,1,1,0,48,1
29116,4,33,2,0,3,1,30,5.0,7,0,0,78,1
67230,5,2,1,0,3,1,52,3.0,7,1,0,82,1
68794,3,7,2,1,1,1,30,5.0,5,1,0,74,1
29107,1,13,2,0,3,1,23,4.0,2,1,0,47,1
64690,6,2,2,1,3,1,29,5.0,2,1,0,57,1
38291,1,25,2,0,1,2,31,2.0,4,1,0,49,1
23037,1,7,2,0,3,1,31,4.0,3,1,0,54,1
17547,5,31,2,0,1,1,26,5.0,2,1,1,86,1
76326,4,20,2,0,3,1,31,3.0,2,0,0,82,1
69648,3,7,2,0,3,1,29,5.0,4,1,0,80,1
18755,1,33,2,0,3,1,43,5.0,10,1,0,48,1
67591,4,2,1,0,1,1,39,3.0,7,1,0,66,1
34323,2,13,1,1,3,1,41,5.0,4,1,0,93,1
8612,4,31,2,1,3,1,32,5.0,4,1,1,70,1
69646,6,22,2,0,3,1,27,3.0,2,1,0,62,1
32605,4,2,2,0,3,2,40,5.0,2,1,0,71,1
32586,3,2,1,1,1,1,35,4.0,3,1,0,81,1
56527,3,7,2,1,1,1,48,3.0,4,1,0,82,1
1260,5,22,2,1,3,1,28,3.0,1,1,0,86,1
19087,3,2,2,0,1,1,33,5.0,7,1,0,80,1
68843,3,22,2,0,1,2,35,4.0,9,1,0,92,1
49221,4,12,2,0,1,1,25,5.0,2,1,0,71,1
42047,3,15,2,0,3,1,27,4.0,2,1,0,81,1
32164,1,11,2,0,1,1,29,3.0,3,1,0,47,1
53294,4,2,1,1,1,1,39,3.0,8,0,1,81,1
58107,3,31,2,1,1,1,31,5.0,3,1,1,90,1
64607,2,15,2,0,3,1,34,5.0,10,0,0,71,1
9917,5,22,2,0,3,2,27,3.0,2,1,0,80,1
6087,1,2,1,0,3,1,36,5.0,8,1,0,56,1
61091,1,2,2,1,1,1,44,5.0,4,1,0,51,1
48957,2,2,2,0,1,1,53,5.0,14,1,0,63,1
36821,1,22,2,0,1,1,27,3.0,2,0,0,66,1
51277,1,13,2,0,1,1,32,4.0,5,1,0,46,1
52405,1,4,2,0,1,1,32,5.0,3,1,0,49,1
8271,5,3,2,0,1,1,30,3.0,3,1,0,88,1
14844,2,1,2,0,3,1,31,4.0,3,1,0,62,1
4982,3,6,2,1,3,1,30,3.0,2,0,0,83,1
63414,5,4,1,0,3,1,32,3.0,9,1,0,81,1
13444,2,23,2,0,1,1,29,4.0,6,0,1,86,1
29880,2,7,1,1,3,2,33,4.0,8,1,0,90,1
36652,7,2,1,0,2,1,53,3.0,4,0,1,88,1
73068,1,7,2,0,1,1,24,3.0,2,1,1,94,1
64699,1,22,2,0,1,3,26,4.0,2,1,0,62,1
42777,5,22,2,0,1,2,30,5.0,6,0,0,82,1
18402,1,7,1,0,1,2,35,4.0,8,1,0,50,1
57063,2,26,2,0,3,1,28,5.0,3,1,0,61,1
67751,2,22,2,0,3,1,38,5.0,2,1,0,58,1
38800,1,14,2,0,1,1,26,3.0,5,1,0,44,1
36886,5,8,2,0,3,1,25,3.0,2,1,0,89,1
32061,4,2,1,1,3,1,34,3.0,7,1,0,71,1
31039,4,11,1,1,1,1,40,5.0,10,1,0,65,1
15852,4,2,2,0,3,1,30,5.0,2,1,0,72,1
49858,2,30,3,0,3,1,23,3.0,1,1,0,59,1
1643,2,22,2,1,3,1,33,3.0,5,1,1,58,1
12051,4,2,3,1,3,2,24,3.0,2,1,0,71,1
5878,2,4,2,0,3,1,40,5.0,11,0,1,67,1
34493,3,2,2,1,3,1,30,5.0,4,0,0,91,1
51370,8,22,1,0,3,1,32,5.0,4,1,0,86,1
885,4,27,1,1,1,1,32,3.0,7,1,1,90,1
30266,4,10,2,1,3,1,30,5.0,5,0,1,85,1
7504,5,4,2,1,1,1,29,1.0,3,1,0,87,1
50098,2,13,2,0,3,1,28,3.0,2,1,0,57,1
65946,2,22,2,1,1,1,40,5.0,7,1,0,65,1
50394,3,22,2,0,1,1,29,4.0,2,1,0,91,1
10364,2,4,2,1,3,1,37,2.0,9,1,0,59,1
42302,4,2,2,1,2,1,32,3.0,3,0,0,83,1
19980,4,2,1,1,3,1,32,3.0,6,0,0,84,1
41992,1,22,2,1,1,2,28,5.0,5,1,0,91,1
58648,5,27,2,0,3,3,38,3.0,3,1,0,84,1
43617,2,17,2,1,1,1,34,4.0,2,0,0,70,1
52947,6,2,1,1,3,1,51,5.0,15,0,0,78,1
48552,2,11,2,0,3,1,27,3.0,1,1,0,59,1
48667,3,2,2,0,3,1,32,3.0,9,0,0,88,1
9691,2,34,2,1,3,1,28,5.0,5,1,0,57,1
60568,6,22,2,1,3,1,28,2.0,3,1,1,61,1
8302,5,22,2,0,1,1,26,3.0,6,1,0,81,1
17878,4,26,2,0,1,1,33,5.0,6,0,0,82,1
39565,1,22,2,0,3,1,37,5.0,4,0,0,61,1
44781,1,4,2,0,3,1,27,3.0,1,1,0,47,1
71859,2,2,2,1,1,1,39,3.0,10,1,0,67,1
77830,6,7,2,1,3,1,30,3.0,5,1,0,63,1
76874,3,7,1,1,3,1,35,5.0,4,1,0,83,1
53027,3,6,2,0,3,1,34,3.0,5,0,0,91,1
43671,8,2,1,0,1,1,41,4.0,3,1,0,98,1
17309,3,6,2,0,1,1,31,4.0,3,1,0,74,1
5261,4,2,2,0,1,1,29,2.0,4,1,0,70,1
27810,5,31,2,0,3,3,30,5.0,10,0,0,81,1
1178,2,6,1,0,3,1,35,5.0,2,1,0,66,1
71993,3,2,2,0,3,1,44,5.0,16,0,0,80,1
65804,4,22,2,0,3,6,28,1.0,5,1,0,68,1
8560,3,28,1,1,1,1,30,4.0,4,1,0,94,1
12509,4,7,2,1,3,1,28,5.0,4,1,0,68,1
30496,5,7,1,0,3,1,46,4.0,7,1,0,91,1
46182,1,2,2,0,3,1,25,3.0,1,1,0,48,1
69582,2,22,2,0,3,2,37,4.0,12,1,0,57,1
67338,3,22,2,1,1,1,34,3.0,7,0,1,83,1
42765,3,2,1,0,2,1,38,5.0,4,1,0,82,1
34339,6,22,2,1,3,1,25,5.0,2,1,1,90,1
23993,2,22,1,0,1,2,33,5.0,6,1,0,58,1
71120,1,7,2,0,1,1,41,4.0,12,1,0,61,1
76669,8,22,2,0,1,2,28,5.0,3,1,0,83,1
75172,1,1,2,1,3,1,29,3.0,1,1,0,45,1
61927,3,2,2,0,1,1,38,3.0,9,1,0,82,1
45469,3,4,2,0,1,1,38,5.0,10,1,0,82,1
55376,1,2,2,0,3,1,60,5.0,11,0,0,64,1
57407,2,2,1,0,1,1,33,3.0,6,1,0,58,1
65723,2,22,1,0,2,1,31,3.0,5,0,0,77,1
35608,8,7,2,0,1,1,29,5.0,5,1,1,86,1
35306,3,26,2,0,1,1,32,5.0,6,1,0,77,1
55041,1,13,2,0,3,1,37,1.0,4,0,0,88,1
72603,2,19,2,1,1,1,28,3.0,2,1,0,63,1
47310,5,28,2,0,3,2,38,5.0,9,1,0,86,1
77284,3,16,2,0,1,1,27,3.0,1,0,0,82,1
62297,3,16,3,0,1,1,25,4.0,4,1,0,82,1
57286,1,2,2,0,1,1,30,5.0,6,0,1,91,1
15279,2,27,1,0,1,1,38,5.0,7,1,0,66,1
30836,1,22,2,0,1,2,32,3.0,5,1,0,51,1
34210,4,2,1,0,1,1,41,3.0,11,0,0,83,1
15230,2,19,2,1,3,1,38,5.0,5,1,0,62,1
10349,2,14,2,0,3,1,43,4.0,7,0,0,74,1
58091,1,10,2,0,1,1,32,5.0,3,1,0,90,1
74054,2,15,2,0,3,1,33,5.0,3,0,0,93,1
37254,3,15,2,0,3,2,49,5.0,19,0,0,80,1
50528,1,22,2,0,3,1,29,4.0,3,1,0,53,1
11239,3,13,1,0,3,1,32,4.0,8,1,0,91,1
46256,3,31,2,0,3,1,39,3.0,12,1,0,80,1
33063,2,4,1,1,3,1,45,5.0,2,1,0,58,1
68717,1,1,1,0,1,1,34,3.0,3,0,0,62,1
55940,5,22,2,0,1,2,27,5.0,3,0,0,80,1
47710,1,31,2,0,1,1,30,3.0,1,1,0,87,1
41906,6,30,2,1,3,1,27,3.0,1,1,0,58,1
51227,1,19,2,0,3,2,33,4.0,8,1,0,50,1
58004,2,22,1,0,1,1,38,5.0,2,1,0,60,1
704,1,22,2,0,1,2,26,4.0,4,0,0,60,1
47355,2,8,1,0,3,1,38,3.0,8,1,0,63,1
57378,7,2,2,1,1,1,30,5.0,7,1,0,52,1
49191,2,4,1,0,3,1,38,5.0,9,0,0,78,1
25582,3,26,2,0,1,1,48,5.0,19,1,0,78,1
37176,2,16,2,0,1,1,29,4.0,2,1,1,72,1
18550,8,26,1,0,1,1,33,3.0,6,1,0,94,1
55863,5,20,2,0,3,2,31,5.0,6,1,0,87,1
11091,4,26,1,0,3,1,38,3.0,2,1,0,71,1
17941,5,2,1,0,1,1,41,5.0,5,0,1,89,1
73404,2,21,2,0,3,2,37,3.0,7,1,0,59,1
32386,4,22,2,0,3,1,38,4.0,8,1,0,69,1
25785,1,25,2,0,3,1,25,3.0,2,1,0,49,1
56286,3,6,2,0,3,1,31,3.0,6,0,0,89,1
319,1,28,2,0,3,1,30,3.0,2,1,0,45,1
2453,1,17,2,0,3,1,27,3.0,1,1,0,47,1
12967,1,11,2,0,1,1,26,3.0,2,1,0,45,1
71031,2,2,1,1,2,1,43,4.0,14,0,0,71,1
26533,3,7,1,0,3,1,34,3.0,10,1,0,81,1
62763,2,22,2,1,3,1,27,4.0,4,0,0,70,1
62739,2,13,1,0,3,1,44,5.0,5,0,0,92,1
8351,4,22,2,0,2,1,32,4.0,3,1,0,65,1
46768,4,15,1,1,1,1,34,2.0,6,1,0,69,1
52160,2,15,2,1,3,1,35,3.0,7,1,0,55,1
34121,3,1,1,1,1,1,36,1.0,9,0,0,93,1
67438,2,2,2,1,1,1,51,5.0,22,1,0,58,1
22034,2,2,2,0,3,2,36,4.0,7,1,0,58,1
73668,1,25,2,0,3,1,30,3.0,2,1,0,52,1
52803,2,22,2,1,3,2,46,2.0,15,0,0,68,1
36760,4,2,2,1,3,1,52,3.0,6,1,1,71,1
5523,1,20,1,0,3,1,31,3.0,7,1,0,50,1
28014,4,2,2,1,2,1,31,5.0,3,0,0,90,1
11242,4,5,2,0,3,1,32,4.0,8,1,0,88,1
44809,3,10,1,0,1,2,42,5.0,10,0,0,80,1
20777,5,22,2,0,1,1,29,4.0,5,1,0,82,1
50082,4,7,1,1,3,1,33,5.0,10,1,0,73,1
48004,5,22,2,1,3,1,29,3.0,1,1,0,86,1
73795,5,6,2,0,3,1,34,2.0,7,1,0,87,1
30821,5,31,2,0,1,1,26,4.0,2,1,0,86,1
26529,4,11,2,0,3,1,32,5.0,10,1,1,96,1
27615,2,32,2,0,3,1,33,3.0,4,1,0,58,1
60597,3,2,1,1,2,1,36,3.0,9,1,0,76,1
77744,1,24,2,0,3,1,32,5.0,5,1,0,51,1
71329,2,2,2,0,1,1,39,5.0,4,1,0,56,1
67284,5,16,2,0,1,2,34,4.0,10,1,1,96,1
11315,2,13,2,0,3,2,38,5.0,4,1,0,60,1
26276,1,22,2,0,3,1,28,3.0,1,0,0,64,1
49283,1,2,2,0,3,1,54,4.0,19,1,0,62,1
53590,3,7,2,0,1,1,30,3.0,4,1,0,74,1
55354,2,15,2,1,1,1,33,4.0,7,1,1,60,1
24887,1,22,2,1,1,1,29,3.0,6,0,0,65,1
35892,5,4,1,0,1,1,34,3.0,8,0,1,87,1
15207,5,15,1,0,1,1,31,2.0,5,0,0,85,1
10586,3,27,2,1,3,1,27,4.0,4,1,0,82,1
77378,4,7,1,0,1,1,40,5.0,2,0,1,83,1
39862,3,8,1,0,3,1,40,4.0,7,1,0,79,1
61551,2,7,1,0,1,1,34,5.0,5,1,0,59,1
9916,3,23,1,1,3,1,33,4.0,2,1,0,82,1
7321,3,27,2,1,1,1,31,4.0,4,1,0,89,1
40713,2,16,1,0,3,1,39,3.0,5,0,0,66,1
28929,1,1,2,0,3,2,29,3.0,4,0,1,99,1
22444,3,16,3,1,1,1,23,5.0,2,1,1,90,1
14172,4,2,2,1,1,3,30,2.0,5,1,0,86,1
56955,3,22,1,0,1,1,32,3.0,3,1,0,82,1
23384,3,22,2,0,1,1,31,5.0,4,1,0,83,1
6406,5,22,2,1,1,1,26,5.0,3,1,0,93,1
14455,2,22,2,0,1,2,34,3.0,8,1,0,58,1
58812,1,31,2,0,3,1,27,2.0,3,0,0,60,1
8780,2,30,2,1,3,1,30,5.0,3,0,0,70,1
22737,4,7,2,1,3,1,30,3.0,1,1,0,72,1
39806,4,2,1,0,3,1,55,5.0,11,1,0,67,1
29104,3,13,1,0,1,1,39,3.0,4,0,1,81,1
76750,7,4,1,1,1,1,32,3.0,5,0,0,89,1
13770,2,26,2,0,1,1,33,5.0,2,1,0,62,1
74643,2,24,2,1,3,1,29,5.0,4,1,0,56,1
40659,1,2,2,0,1,1,41,5.0,11,1,0,51,1
52312,2,2,1,0,1,1,58,5.0,16,0,0,72,1
14331,2,22,2,0,3,1,27,3.0,1,0,0,73,1
72962,3,3,2,0,3,1,28,5.0,1,1,0,82,1
26673,4,2,1,0,1,1,46,3.0,13,1,0,92,1
19184,3,30,2,0,1,1,35,5.0,4,0,0,93,1
37603,1,26,2,0,3,2,26,3.0,1,0,0,61,1
14337,2,7,2,0,1,1,30,5.0,7,0,0,70,1
32778,4,2,2,1,3,3,29,2.0,3,0,0,86,1
70255,2,7,2,0,3,1,32,3.0,5,1,0,61,1
6749,4,15,2,0,1,1,33,5.0,7,1,0,68,1
35352,1,7,2,0,3,1,31,3.0,3,1,0,47,1
830,1,2,1,0,3,1,50,5.0,18,1,0,53,1
16135,4,15,2,0,1,1,40,3.0,3,1,0,69,1
62002,1,28,1,0,1,1,43,4.0,3,0,1,59,1
78133,2,4,1,0,3,1,52,4.0,16,0,1,72,1
67187,5,28,2,0,3,1,28,5.0,2,1,0,84,1
61434,5,22,2,0,1,1,38,5.0,3,1,0,83,1
59668,9,2,3,0,1,1,27,5.0,2,0,0,72,1
44298,2,2,1,0,1,1,34,5.0,2,1,0,62,1
63215,5,7,2,0,3,1,42,5.0,7,1,0,85,1
33072,4,22,2,0,3,1,28,3.0,1,1,0,70,1
23836,3,2,3,0,1,1,24,3.0,1,1,0,77,1
27573,2,23,2,0,1,2,33,5.0,5,0,0,68,1
43142,2,4,2,1,1,1,40,5.0,10,0,0,71,1
19325,2,4,2,0,3,1,32,3.0,10,1,0,54,1
7948,3,22,2,1,3,1,30,2.0,5,0,0,82,1
10031,5,22,2,0,1,3,28,5.0,4,1,0,83,1
27191,9,2,1,0,3,1,51,5.0,19,1,0,56,1
7167,7,2,2,0,3,1,36,3.0,7,1,0,97,1
33805,1,7,1,1,3,1,33,5.0,8,1,0,50,1
40620,2,3,2,1,3,1,30,5.0,5,1,0,63,1
49030,1,7,1,1,3,1,34,4.0,10,1,0,50,1
36676,2,4,1,0,3,1,45,3.0,12,0,0,76,1
24653,2,4,1,0,1,1,43,1.0,15,0,0,76,1
55514,3,7,1,0,3,1,33,5.0,7,0,0,81,1
52115,2,22,1,0,3,3,39,5.0,8,0,0,68,1
21015,2,7,2,1,1,1,43,5.0,2,1,1,82,1
43834,5,25,2,0,3,1,28,3.0,1,1,0,82,1
42059,1,32,2,0,3,1,25,3.0,1,1,0,50,1
58567,1,22,2,0,1,1,33,4.0,10,1,0,58,1
15739,4,8,2,0,3,1,28,5.0,6,1,0,68,1
41064,1,2,2,0,3,1,55,4.0,15,0,0,64,1
58646,3,2,2,1,3,1,58,3.0,4,1,0,82,1
22568,5,22,2,0,3,1,28,2.0,4,1,0,88,1
18252,3,7,1,1,2,1,36,5.0,9,1,0,94,1
3090,1,28,2,0,3,1,33,4.0,9,0,0,56,1
3803,4,2,1,1,1,1,38,5.0,9,1,0,69,1
10560,1,2,2,0,1,1,32,5.0,7,1,0,48,1
17482,4,13,2,1,3,1,29,3.0,2,1,0,69,1
21972,4,13,1,1,1,1,35,5.0,7,1,0,87,1
71273,1,16,2,0,3,1,51,4.0,18,0,1,59,1
66522,2,15,1,0,1,1,33,3.0,3,1,1,59,1
37978,5,28,1,0,3,2,41,3.0,8,1,1,90,1
21406,1,2,2,0,1,1,39,3.0,7,1,0,47,1
16608,1,13,2,0,1,1,30,3.0,5,0,1,86,1
75871,1,23,2,0,1,1,28,5.0,5,0,0,60,1
